Timestamp,Encoder_Reading
11:47:06.356533,00
11:47:06.356615,0.00
11:47:06.356677,0.00
11:47:06.356736,0.00
11:47:06.356794,0.00
11:47:06.356854,0.00
11:47:06.356878,
11:47:06.356936,0.00
11:47:06.356997,0.00
11:47:06.357055,0.00
11:47:06.357115,0.00
11:47:06.357172,0.00
11:47:06.357231,0.00
11:47:06.357288,0.00
11:47:06.357347,0.00
11:47:06.357406,0.00
11:47:06.357464,0.00
11:47:06.357523,0.00
11:47:06.357582,0.00
11:47:06.357640,0.00
11:47:06.357697,0.00
11:47:06.357754,0.00
11:47:06.357812,0.00
11:47:06.357871,0.00
11:47:06.357931,0.00
11:47:06.357989,0.00
11:47:06.358047,0.00
11:47:06.358105,0.00
11:47:07.957735,0.00
11:47:08.056022,0.00
11:47:08.154164,0.00
11:47:08.256873,0.00
11:47:08.354957,0.00
11:47:08.457440,0.00
11:47:08.555763,0.00
11:47:08.657912,0.00
11:47:08.756498,0.00
11:47:08.854944,0.00
11:47:08.957362,0.00
11:47:09.056260,0.00
11:47:09.157692,0.00
11:47:09.256588,0.00
11:47:09.354525,0.00
11:47:09.457226,0.00
11:47:09.555688,0.00
11:47:09.653720,0.00
11:47:09.756113,0.00
11:47:09.854212,0.00
11:47:09.956926,0.00
11:47:10.055319,0.00
11:47:10.157622,0.00
11:47:10.255881,0.00
11:47:10.354237,0.00
11:47:10.456691,0.00
11:47:10.555017,0.00
11:47:10.657302,0.00
11:47:10.755625,0.00
11:47:10.854066,0.00
11:47:10.956647,0.00
11:47:11.054824,0.00
11:47:11.157427,0.00
11:47:11.255504,0.00
11:47:11.353885,0.00
11:47:11.456288,0.00
11:47:11.554514,0.00
11:47:11.656927,0.00
11:47:11.755322,0.00
11:47:11.857579,0.00
11:47:11.955866,0.00
11:47:12.054226,0.00
11:47:12.156776,0.00
11:47:12.255180,0.00
11:47:12.357307,0.00
11:47:12.455842,0.00
11:47:12.554156,0.00
11:47:12.656549,0.00
11:47:12.754878,0.00
11:47:12.853481,0.00
11:47:12.955992,0.00
11:47:13.054047,0.00
11:47:13.156741,0.00
11:47:13.254892,0.00
11:47:13.357254,0.00
11:47:13.455584,0.00
11:47:13.553756,0.00
11:47:13.656500,0.00
11:47:13.754582,0.00
11:47:13.857087,0.00
11:47:13.955406,0.00
11:47:14.053848,0.00
11:47:14.156137,0.00
11:47:14.254396,0.00
11:47:14.356785,0.00
11:47:14.455101,0.00
11:47:14.553436,0.00
11:47:14.655905,0.00
11:47:14.754184,0.00
11:47:14.856600,0.00
11:47:14.954944,0.00
11:47:15.057508,0.00
11:47:15.155683,0.00
11:47:15.254060,0.00
11:47:15.356400,0.00
11:47:15.454687,0.00
11:47:15.557212,0.00
11:47:15.655573,0.00
11:47:15.753873,0.00
11:47:15.856076,0.00
11:47:15.954268,0.00
11:47:16.056659,0.00
11:47:16.155329,0.00
11:47:16.257479,0.00
11:47:16.356128,0.00
11:47:16.454647,0.00
11:47:16.556844,0.00
11:47:16.655341,0.00
11:47:16.753494,0.00
11:47:16.855905,0.00
11:47:16.954045,0.00
11:47:17.056733,0.00
11:47:17.154986,0.00
11:47:17.253059,0.00
11:47:17.355578,0.00
11:47:17.454128,0.00
11:47:17.556597,0.00
11:47:17.654498,0.00
11:47:17.752896,0.00
11:47:17.855378,0.00
11:47:17.953766,0.00
11:47:18.056237,0.00
11:47:18.154358,0.00
11:47:18.257014,0.00
11:47:18.355399,0.00
11:47:18.453675,0.00
11:47:18.556157,0.00
11:47:18.654378,0.00
11:47:18.756485,0.00
11:47:18.854843,0.00
11:47:18.953944,0.00
11:47:19.055804,0.00
11:47:19.154286,0.00
11:47:19.256617,0.00
11:47:19.355049,0.00
11:47:19.457146,0.00
11:47:19.555486,0.00
11:47:19.653942,0.00
11:47:19.756512,0.00
11:47:19.854964,0.00
11:47:19.956999,0.00
11:47:20.055733,0.00
11:47:20.153845,0.00
11:47:20.256424,0.00
11:47:20.354662,0.00
11:47:20.452789,0.00
11:47:20.555477,0.00
11:47:20.653693,0.00
11:47:20.756034,0.00
11:47:20.854397,0.00
11:47:20.953864,0.00
11:47:21.055195,0.00
11:47:21.153162,0.00
11:47:21.255584,0.00
11:47:21.353881,0.00
11:47:21.456527,0.00
11:47:21.554681,0.00
11:47:21.652926,0.00
11:47:21.755428,0.00
11:47:21.853919,0.00
11:47:21.956160,0.00
11:47:22.054788,0.00
11:47:22.152993,0.00
11:47:22.255560,0.00
11:47:22.354050,0.00
11:47:22.456114,0.00
11:47:22.554527,0.00
11:47:22.656673,0.00
11:47:22.755031,0.00
11:47:22.853294,0.00
11:47:22.955705,0.00
11:47:23.054258,0.00
11:47:23.156497,0.00
11:47:23.255031,0.00
11:47:23.353515,0.00
11:47:23.455864,0.00
11:47:23.554060,0.00
11:47:23.656273,0.00
11:47:23.754619,0.00
11:47:23.852929,0.00
11:47:23.955574,0.00
11:47:24.053898,0.00
11:47:24.152210,0.00
11:47:24.254660,0.00
11:47:24.353153,0.00
11:47:24.455374,0.00
11:47:24.553662,0.00
11:47:24.655986,0.00
11:47:24.754200,0.00
11:47:24.852742,0.00
11:47:24.955154,0.00
11:47:25.053497,0.00
11:47:25.155911,0.00
11:47:25.254497,0.00
11:47:25.352561,0.00
11:47:25.454953,0.00
11:47:25.553330,0.00
11:47:25.655499,0.00
11:47:25.754278,0.00
11:47:25.856235,0.00
11:47:25.954799,0.00
11:47:26.052901,0.00
11:47:26.155296,0.00
11:47:26.253627,0.00
11:47:26.356105,0.00
11:47:26.454528,0.00
11:47:26.552726,0.00
11:47:26.655460,0.00
11:47:26.753544,0.00
11:47:26.855742,0.00
11:47:26.954272,0.00
11:47:27.052958,0.00
11:47:27.154884,0.00
11:47:27.253409,0.00
11:47:27.351702,0.00
11:47:27.454448,0.00
11:47:27.552627,0.00
11:47:27.655187,0.00
11:47:27.753045,0.00
11:47:27.855448,0.00
11:47:27.954121,0.00
11:47:28.052164,0.00
11:47:28.154502,0.00
11:47:28.253121,0.00
11:47:28.355470,0.00
11:47:28.453623,0.00
11:47:28.551916,0.00
11:47:28.654551,0.00
11:47:28.752848,0.00
11:47:28.855107,0.00
11:47:28.953682,0.00
11:47:29.056175,0.00
11:47:29.154548,0.00
11:47:29.252962,0.00
11:47:29.355005,0.00
11:47:29.453487,0.00
11:47:29.555884,0.00
11:47:29.654219,0.00
11:47:29.752627,0.00
11:47:29.854964,0.00
11:47:29.953508,0.00
11:47:30.055825,0.00
11:47:30.154050,0.00
11:47:30.252559,0.00
11:47:30.354884,0.00
11:47:30.453111,0.00
11:47:30.555235,0.00
11:47:30.653914,0.00
11:47:30.755950,0.00
11:47:30.854712,0.00
11:47:30.953031,0.00
11:47:31.055464,0.00
11:47:31.153669,0.00
11:47:31.252191,0.00
11:47:31.354453,0.00
11:47:31.452727,0.00
11:47:31.555126,0.00
11:47:31.653217,0.00
11:47:31.752034,0.00
11:47:31.854330,0.00
11:47:31.952411,0.00
11:47:32.055160,0.00
11:47:32.153446,0.00
11:47:32.255685,0.00
11:47:32.354143,0.00
11:47:32.452478,0.00
11:47:32.554710,0.00
11:47:32.653083,0.00
11:47:32.755422,0.00
11:47:32.853810,0.00
11:47:32.952176,0.00
11:47:33.054542,0.00
11:47:33.153101,0.00
11:47:33.255330,0.00
11:47:33.353820,0.00
11:47:33.451933,0.00
11:47:33.554248,0.00
11:47:33.652881,0.00
11:47:33.755006,0.00
11:47:33.853376,0.00
11:47:33.955945,0.00
11:47:34.054115,0.00
11:47:34.152733,0.00
11:47:34.255047,0.00
11:47:34.353312,0.00
11:47:34.455413,0.00
11:47:34.553998,0.00
11:47:34.652515,0.00
11:47:34.754813,0.00
11:47:34.852734,0.00
11:47:34.951279,0.00
11:47:35.053680,0.00
11:47:35.152024,0.00
11:47:35.254441,0.00
11:47:35.352561,0.00
11:47:35.455165,0.00
11:47:35.553290,0.00
11:47:35.651793,0.00
11:47:35.754029,0.00
11:47:35.852368,0.00
11:47:35.954775,0.00
11:47:36.053105,0.00
11:47:36.151427,0.00
11:47:36.253902,0.00
11:47:36.352162,0.00
11:47:36.454761,0.00
11:47:36.552931,0.00
11:47:36.651206,0.00
11:47:36.753652,0.00
11:47:36.851982,0.00
11:47:36.954383,0.00
11:47:37.052738,0.00
11:47:37.155106,0.00
11:47:37.253446,0.00
11:47:37.351807,0.00
11:47:37.454229,0.00
11:47:37.552577,0.00
11:47:37.654967,0.00
11:47:37.753245,0.00
11:47:37.851620,0.00
11:47:37.954009,0.00
11:47:38.052349,0.00
11:47:38.154647,0.00
11:47:38.253065,0.00
11:47:38.351450,0.00
11:47:38.453923,0.00
11:47:38.552158,0.00
11:47:38.654765,0.00
11:47:38.752922,0.00
11:47:38.851185,0.00
11:47:38.953622,0.00
11:47:39.051931,0.00
11:47:39.154350,0.00
11:47:39.252679,0.00
11:47:39.350986,0.00
11:47:39.453427,0.00
11:47:39.551884,0.00
11:47:39.654259,0.00
11:47:39.752635,0.00
11:47:39.850811,0.00
11:47:39.953228,0.00
11:47:40.051582,0.00
11:47:40.154194,0.00
11:47:40.252312,0.00
11:47:40.354751,0.00
11:47:40.453256,0.00
11:47:40.551396,0.00
11:47:40.653777,0.00
11:47:40.752101,0.00
11:47:40.854728,0.00
11:47:40.952932,0.03
11:47:41.051179,0.27
11:47:41.153575,0.50
11:47:41.251893,0.81
11:47:41.354324,1.41
11:47:41.452638,2.69
11:47:41.555156,4.54
11:47:41.653417,6.72
11:47:41.751713,8.83
11:47:41.854143,10.77
11:47:41.952443,12.71
11:47:42.054840,14.69
11:47:42.153246,16.62
11:47:42.251528,18.20
11:47:42.353962,19.93
11:47:42.452282,21.87
11:47:42.550603,24.07
11:47:42.653214,26.53
11:47:42.751348,29.12
11:47:42.853799,31.67
11:47:42.952092,34.18
11:47:43.050408,36.40
11:47:43.152975,38.25
11:47:43.251157,40.11
11:47:43.353611,41.86
11:47:43.451923,43.58
11:47:43.554334,45.45
11:47:43.652634,47.41
11:47:43.750955,49.59
11:47:43.853401,51.71
11:47:43.951768,53.65
11:47:44.054138,55.47
11:47:44.152459,57.24
11:47:44.250770,59.14
11:47:44.353177,61.11
11:47:44.451537,63.02
11:47:44.553925,64.74
11:47:44.652271,66.57
11:47:44.754677,68.26
11:47:44.852992,70.19
11:47:44.951407,72.34
11:47:45.053782,74.45
11:47:45.152069,76.47
11:47:45.254482,78.37
11:47:45.352914,80.19
11:47:45.451160,81.81
11:47:45.553568,83.47
11:47:45.651883,85.52
11:47:45.754147,88.06
11:47:45.852590,90.65
11:47:45.954880,92.92
11:47:46.053354,94.48
11:47:46.151685,95.79
11:47:46.250003,97.44
11:47:46.352410,99.68
11:47:46.450750,102.32
11:47:46.553197,104.93
11:47:46.651496,107.32
11:47:46.753939,109.22
11:47:46.852314,110.94
11:47:46.950714,112.75
11:47:47.053025,114.26
11:47:47.151318,115.02
11:47:47.253847,115.13
11:47:47.352047,115.13
11:47:47.450383,115.17
11:47:47.552773,115.18
11:47:47.651119,115.18
11:47:47.753528,115.24
11:47:47.852143,115.24
11:47:47.954258,115.24
11:47:48.052580,115.15
11:47:48.150885,114.54
11:47:48.253345,113.29
11:47:48.351700,111.32
11:47:48.454067,108.62
11:47:48.552422,105.49
11:47:48.650719,102.16
11:47:48.753127,98.67
11:47:48.851681,95.20
11:47:48.953889,91.73
11:47:49.052364,88.22
11:47:49.154510,84.82
