Timestamp,Encoder_Reading
11:33:07.838507,0.00
11:33:07.940845,0.00
11:33:08.039227,0.00
11:33:08.141558,0.00
11:33:08.239763,0.00
11:33:08.338178,0.00
11:33:08.440613,0.00
11:33:08.539152,0.00
11:33:08.641362,0.00
11:33:08.739651,0.00
11:33:08.842068,0.00
11:33:08.940430,0.00
11:33:09.038681,0.00
11:33:09.141237,0.00
11:33:09.239521,0.00
11:33:09.341989,0.00
11:33:09.440210,0.00
11:33:09.538511,0.00
11:33:09.641146,0.00
11:33:09.739445,0.00
11:33:09.841497,0.00
11:33:09.939957,0.00
11:33:10.038504,0.00
11:33:10.140726,0.00
11:33:10.239240,0.00
11:33:10.341434,0.00
11:33:10.439879,0.00
11:33:10.538321,0.00
11:33:10.640774,0.00
11:33:10.739154,0.00
11:33:10.841280,0.00
11:33:10.939757,0.00
11:33:11.037877,0.00
11:33:11.140361,0.00
11:33:11.238625,0.00
11:33:11.340998,0.00
11:33:11.439636,0.00
11:33:11.537651,0.00
11:33:11.640277,0.00
11:33:11.738407,0.00
11:33:11.841078,0.00
11:33:11.939080,0.00
11:33:12.041533,0.00
11:33:12.139856,0.00
11:33:12.238225,0.00
11:33:12.340592,0.00
11:33:12.438913,0.00
11:33:12.541515,0.00
11:33:12.639745,0.00
11:33:12.738059,0.00
11:33:12.840419,0.00
11:33:12.938724,0.00
11:33:13.041147,0.00
11:33:13.139550,0.00
11:33:13.241763,0.00
11:33:13.340399,0.00
11:33:13.438874,0.00
11:33:13.541102,0.00
11:33:13.639249,0.00
11:33:13.737652,0.00
11:33:13.839994,0.00
11:33:13.938312,0.00
11:33:14.040712,0.00
11:33:14.139271,0.00
11:33:14.237372,0.00
11:33:14.339802,0.00
11:33:14.438078,0.00
11:33:14.540517,0.00
11:33:14.639017,0.00
11:33:14.737330,0.00
11:33:14.839571,0.00
11:33:14.937935,0.00
11:33:15.040305,0.00
11:33:15.138714,0.00
11:33:15.241270,0.00
11:33:15.339516,0.00
11:33:15.437868,0.00
11:33:15.540088,0.00
11:33:15.638423,0.00
11:33:15.741032,0.00
11:33:15.839342,0.00
11:33:15.937481,0.00
11:33:16.040057,0.00
11:33:16.138438,0.00
11:33:16.240782,0.00
11:33:16.338965,0.00
11:33:16.441358,0.00
11:33:16.539728,0.00
11:33:16.638162,0.00
11:33:16.740451,0.00
11:33:16.838725,0.00
11:33:16.941147,0.00
11:33:17.039517,0.00
11:33:17.137876,0.00
11:33:17.240254,0.00
11:33:17.338633,0.00
11:33:17.436897,0.00
11:33:17.539290,0.00
11:33:17.637620,0.00
11:33:17.740063,0.00
11:33:17.838531,0.00
11:33:17.936655,0.00
11:33:18.039065,0.00
11:33:18.137599,0.13
11:33:18.239854,0.85
11:33:18.338352,1.86
11:33:18.440527,3.11
11:33:18.538915,4.43
11:33:18.637383,5.93
11:33:18.739660,7.53
11:33:18.837939,9.09
11:33:18.940591,10.53
11:33:19.038695,11.87
11:33:19.137224,13.31
11:33:19.239465,14.88
11:33:19.337995,16.56
11:33:19.440367,18.23
11:33:19.538693,19.83
11:33:19.641122,21.30
11:33:19.739444,22.80
11:33:19.837541,24.49
11:33:19.940095,26.30
11:33:20.038482,28.16
11:33:20.140776,29.93
11:33:20.239021,31.80
11:33:20.337353,33.81
11:33:20.439844,35.88
11:33:20.538337,37.76
11:33:20.640708,39.39
11:33:20.738886,40.83
11:33:20.837136,42.19
11:33:20.939759,43.69
11:33:21.037901,45.33
11:33:21.140130,46.68
11:33:21.238981,47.63
11:33:21.340955,48.57
11:33:21.439382,49.71
11:33:21.537881,50.86
11:33:21.640320,51.94
11:33:21.738655,52.91
