Timestamp,Encoder_Reading
10:16:07.618480,0.08
10:16:07.618538,0.08
10:16:07.618578,0.08
10:16:07.618615,0.08
10:16:07.618653,0.08
10:16:09.216127,0.00
10:16:09.318400,0.00
10:16:09.416813,0.00
10:16:09.519074,0.00
10:16:09.617447,0.00
10:16:09.715730,0.00
10:16:09.818107,0.00
10:16:09.916450,0.00
10:16:10.018881,0.00
10:16:10.117107,0.00
10:16:10.219354,0.00
10:16:10.317809,0.00
10:16:10.416218,0.00
10:16:10.518540,0.00
10:16:10.616890,0.00
10:16:10.715122,0.00
10:16:10.817543,0.00
10:16:10.915841,0.00
10:16:11.018464,0.00
10:16:11.116738,0.00
10:16:11.214946,0.00
10:16:11.317566,0.00
10:16:11.415807,0.00
10:16:11.518041,0.00
10:16:11.616422,0.00
10:16:11.718936,0.00
10:16:11.817201,0.00
10:16:11.915642,0.00
10:16:12.017992,0.00
10:16:12.116583,0.00
10:16:12.218741,0.00
10:16:12.316974,0.00
10:16:12.415688,0.00
10:16:12.517695,0.00
10:16:12.616298,0.00
10:16:12.718441,0.00
10:16:12.816766,0.00
10:16:12.915100,0.00
10:16:13.017507,0.00
10:16:13.116256,0.00
10:16:13.218262,0.00
10:16:13.316581,0.00
10:16:13.419174,0.00
10:16:13.517436,0.00
10:16:13.615671,0.00
10:16:13.718055,0.00
10:16:13.816419,0.00
10:16:13.918724,0.00
10:16:14.017150,0.00
10:16:14.115456,0.00
10:16:14.218107,0.00
10:16:14.316613,0.00
10:16:14.414566,0.00
10:16:14.517026,0.00
10:16:14.615741,0.00
10:16:14.717912,0.00
10:16:14.816401,0.00
10:16:14.918656,0.00
10:16:15.017027,0.00
10:16:15.115064,0.00
10:16:15.217546,0.00
10:16:15.316122,0.00
10:16:15.418497,0.00
10:16:15.516755,0.00
10:16:15.615091,0.00
10:16:15.717522,0.00
10:16:15.815990,0.00
10:16:15.918062,0.00
10:16:16.016440,0.00
10:16:16.114793,0.00
10:16:16.217191,0.00
10:16:16.315799,0.00
10:16:16.418099,0.00
10:16:16.516767,0.00
10:16:16.618829,0.00
10:16:16.716999,0.00
10:16:16.815495,0.00
10:16:16.917878,0.00
10:16:17.016227,0.00
10:16:17.118340,0.00
10:16:17.217068,0.00
10:16:17.315285,0.00
10:16:17.417491,0.00
10:16:17.515899,0.00
10:16:17.614320,0.00
10:16:17.716620,0.00
10:16:17.814952,0.00
10:16:17.917334,0.00
10:16:18.015713,0.00
10:16:18.118266,0.00
10:16:18.216906,0.00
10:16:18.314739,0.00
10:16:18.417122,0.00
10:16:18.515671,0.00
10:16:18.617930,0.00
10:16:18.716581,0.00
10:16:18.814486,0.00
10:16:18.917255,0.00
10:16:19.015436,0.00
10:16:19.117731,0.00
10:16:19.216188,0.00
10:16:19.314435,0.00
10:16:19.416773,0.00
10:16:19.515283,0.00
10:16:19.617723,0.00
10:16:19.716056,0.00
10:16:19.818184,0.00
10:16:19.916635,0.00
10:16:20.014999,0.00
10:16:20.117528,0.00
10:16:20.216032,0.00
10:16:20.318250,0.00
10:16:20.418398,0.00
10:16:20.515167,0.00
10:16:20.617860,0.00
10:16:20.715641,0.00
10:16:20.817816,0.00
10:16:20.917519,0.00
10:16:21.018590,0.00
10:16:21.117299,0.00
10:16:21.215780,0.00
10:16:21.318090,0.00
10:16:21.416452,0.00
10:16:21.514297,0.00
10:16:21.616791,0.00
10:16:21.715273,0.00
10:16:21.817602,0.00
10:16:21.916006,0.00
10:16:22.014337,0.00
10:16:22.116614,0.00
10:16:22.215070,0.00
10:16:22.317308,0.00
10:16:22.415840,0.00
10:16:22.514140,0.00
10:16:22.616803,0.00
10:16:22.714936,0.00
10:16:22.817285,0.00
10:16:22.915603,0.00
10:16:23.018282,0.00
10:16:23.116152,0.00
10:16:23.214656,0.00
10:16:23.316839,0.00
10:16:23.415441,0.00
10:16:23.517823,0.00
10:16:23.616195,0.00
10:16:23.714521,0.00
10:16:23.817134,0.00
10:16:23.915306,0.00
10:16:24.017451,0.00
10:16:24.116010,0.00
10:16:24.218241,0.00
10:16:24.316829,0.00
10:16:24.415035,0.00
10:16:24.517235,0.00
10:16:24.615808,0.00
10:16:24.714112,0.00
10:16:24.816578,0.00
10:16:24.915126,0.00
10:16:25.017532,0.00
10:16:25.115366,0.00
10:16:25.213691,0.00
10:16:25.316125,0.00
10:16:25.414662,0.00
10:16:25.517058,0.00
10:16:25.615447,0.00
10:16:25.713768,0.00
10:16:25.816319,0.00
10:16:25.914677,0.00
10:16:26.017116,0.00
10:16:26.115185,0.00
10:16:26.217650,0.00
10:16:26.316021,0.00
10:16:26.414300,0.00
10:16:26.516864,0.00
10:16:26.615308,0.00
10:16:26.717435,0.00
10:16:26.816010,0.00
10:16:26.914347,0.00
10:16:27.016760,0.00
10:16:27.114779,0.00
10:16:27.217156,0.00
10:16:27.315737,0.00
10:16:27.418069,0.00
10:16:27.516332,0.00
10:16:27.614732,0.00
