Timestamp,Encoder_Reading
12:35:24.022875,0.00
12:35:24.121108,0.00
12:35:24.223478,0.00
12:35:24.321922,0.00
12:35:24.424191,0.00
12:35:24.522612,0.00
12:35:24.620681,0.00
12:35:24.723022,0.00
12:35:24.821862,0.00
12:35:24.923873,0.00
12:35:25.022197,0.00
12:35:25.120510,0.00
12:35:25.222934,0.00
12:35:25.321214,0.00
12:35:25.423731,0.00
12:35:25.522166,0.00
12:35:25.624689,0.00
12:35:25.723183,0.00
12:35:25.821517,0.00
12:35:25.923618,0.00
12:35:26.021859,0.00
12:35:26.124441,0.00
12:35:26.222683,0.00
12:35:26.320851,0.00
12:35:26.423296,0.00
12:35:26.522002,0.00
12:35:26.624257,0.00
12:35:26.722633,0.00
12:35:26.824707,0.00
12:35:26.923453,0.00
12:35:27.021670,0.00
12:35:27.123858,0.00
12:35:27.222595,0.00
12:35:27.320996,0.00
12:35:27.423215,0.00
12:35:27.521458,0.00
12:35:27.623963,0.00
12:35:27.722118,0.00
12:35:27.820481,0.00
12:35:27.923080,0.00
12:35:28.021132,0.00
12:35:28.123578,0.00
12:35:28.221798,0.00
12:35:28.320100,0.00
12:35:28.422497,0.00
12:35:28.521019,0.00
12:35:28.623805,0.00
12:35:28.722043,0.00
12:35:28.824600,0.00
12:35:28.922733,0.00
12:35:29.021079,0.00
12:35:29.123298,0.00
12:35:29.221618,0.00
12:35:29.324189,0.00
12:35:29.422328,0.00
12:35:29.520637,0.00
12:35:29.623223,0.00
12:35:29.721624,0.00
12:35:29.823986,0.00
12:35:29.922327,0.00
12:35:30.024704,0.00
12:35:30.122697,0.00
12:35:30.221190,0.00
12:35:30.323312,0.00
12:35:30.421950,0.00
12:35:30.524199,0.00
12:35:30.622683,0.00
12:35:30.722022,0.00
12:35:30.823683,0.00
12:35:30.921885,0.00
12:35:31.020149,0.00
12:35:31.122690,0.00
12:35:31.221060,0.00
12:35:31.323257,0.00
12:35:31.421544,0.00
12:35:31.519924,0.00
12:35:31.622509,0.00
12:35:31.720908,0.00
12:35:31.823297,0.00
12:35:31.921638,0.00
12:35:32.024012,0.00
12:35:32.122383,0.00
12:35:32.220339,0.00
12:35:32.323112,0.00
12:35:32.421101,0.00
12:35:32.523617,0.00
12:35:32.622072,0.00
12:35:32.720223,0.00
12:35:32.822638,0.00
12:35:32.921060,0.00
12:35:33.023416,0.00
12:35:33.121634,0.00
12:35:33.224362,0.00
12:35:33.322740,0.00
12:35:33.420692,0.00
12:35:33.523422,0.00
12:35:33.621715,0.00
12:35:33.723954,0.00
12:35:33.822404,0.00
12:35:33.920566,0.00
12:35:34.023000,0.00
12:35:34.121498,0.00
12:35:34.223591,0.00
12:35:34.322392,0.00
12:35:34.420683,0.00
12:35:34.522714,0.00
12:35:34.621302,0.00
12:35:34.719728,0.00
12:35:34.821691,0.00
12:35:34.920160,0.00
12:35:35.022646,0.00
12:35:35.120979,0.00
12:35:35.223401,0.00
12:35:35.321502,0.00
12:35:35.420117,0.00
12:35:35.522541,0.00
12:35:35.621014,0.00
12:35:35.723118,0.00
12:35:35.821532,0.00
12:35:35.919830,0.00
12:35:36.022431,0.00
12:35:36.120538,0.00
12:35:36.223005,0.00
12:35:36.321383,0.00
12:35:36.423848,0.00
12:35:36.522117,0.00
12:35:36.620407,0.00
12:35:36.722983,0.00
12:35:36.821091,0.00
12:35:36.923581,0.00
12:35:37.021872,0.00
12:35:37.120469,0.00
12:35:37.222843,0.00
12:35:37.321189,0.00
12:35:37.423377,0.00
12:35:37.521967,0.00
12:35:37.620057,0.00
12:35:37.722445,0.00
12:35:37.820829,0.00
12:35:37.922987,0.00
12:35:38.021622,0.00
12:35:38.119781,0.00
12:35:38.222333,0.00
12:35:38.320721,0.00
12:35:38.423086,0.00
12:35:38.521368,0.00
12:35:38.619931,0.00
12:35:38.722252,0.00
12:35:38.820564,0.00
12:35:38.922906,0.00
12:35:39.021086,0.00
