Timestamp,Encoder_Reading
10:41:14.438594,0.00
10:41:14.540935,0.00
10:41:14.639529,0.00
10:41:14.741590,0.00
10:41:14.839994,0.00
10:41:14.938334,0.00
10:41:15.041108,0.00
10:41:15.139140,0.00
10:41:15.241342,0.00
10:41:15.339961,0.00
10:41:15.438060,0.00
10:41:15.540639,0.00
10:41:15.638846,0.00
10:41:15.741334,0.00
10:41:15.839591,0.00
10:41:15.938134,0.00
10:41:16.040307,0.00
10:41:16.138888,0.00
10:41:16.241185,0.00
10:41:16.339790,0.00
10:41:16.438026,0.00
10:41:16.540368,0.00
10:41:16.638687,0.00
10:41:16.740966,0.00
10:41:16.839476,0.00
10:41:16.941608,0.00
10:41:17.040071,0.00
10:41:17.138508,0.00
10:41:17.240776,0.00
10:41:17.339196,0.00
10:41:17.441499,0.00
10:41:17.539824,0.00
10:41:17.638368,0.00
10:41:17.740560,0.00
10:41:17.840701,0.00
10:41:17.941490,0.00
10:41:18.039694,0.00
10:41:18.138085,0.00
10:41:18.240507,0.00
10:41:18.338916,0.00
10:41:18.441033,0.00
10:41:18.539476,0.00
10:41:18.641743,0.00
10:41:18.740308,0.00
10:41:18.839815,0.00
10:41:18.940955,0.00
10:41:19.039639,0.00
10:41:19.137805,0.00
10:41:19.240168,0.00
10:41:19.338469,0.00
10:41:19.441043,0.00
10:41:19.539363,0.00
10:41:19.637444,0.00
10:41:19.740145,0.00
10:41:19.838115,0.00
10:41:19.940782,0.00
10:41:20.039026,0.00
10:41:20.141664,0.00
10:41:20.239818,0.00
10:41:20.338369,0.00
10:41:20.440465,0.00
10:41:20.538821,0.00
10:41:20.641499,0.00
10:41:20.739444,0.00
10:41:20.837801,0.00
10:41:20.940279,0.00
10:41:21.038637,0.00
10:41:21.141122,0.00
10:41:21.240693,0.00
10:41:21.337826,0.00
10:41:21.440402,0.00
10:41:21.538681,0.00
10:41:21.641199,0.00
10:41:21.739412,0.00
10:41:21.841869,0.00
10:41:21.940033,0.00
10:41:22.038507,0.00
10:41:22.141016,0.00
10:41:22.239790,0.00
10:41:22.341346,0.00
10:41:22.440020,0.00
10:41:22.538225,0.00
10:41:22.641725,0.00
10:41:22.738878,0.00
10:41:22.837034,0.00
10:41:22.939432,0.00
10:41:23.038070,0.00
10:41:23.140460,0.00
10:41:23.238566,0.00
10:41:23.341327,0.00
10:41:23.439563,0.00
10:41:23.537661,0.00
10:41:23.639987,0.00
10:41:23.738731,0.00
10:41:23.840881,0.00
10:41:23.938986,0.00
10:41:24.037522,0.00
10:41:24.140058,0.00
10:41:24.238439,0.00
10:41:24.340460,0.00
10:41:24.439025,0.00
10:41:24.537388,0.00
10:41:24.639926,0.00
10:41:24.738128,0.00
10:41:24.840429,0.00
10:41:24.938690,0.00
10:41:25.041268,0.00
10:41:25.139726,0.00
10:41:25.238054,0.00
10:41:25.340363,0.00
10:41:25.438657,0.00
10:41:25.540751,0.00
10:41:25.639562,0.00
10:41:25.737708,0.00
10:41:25.840377,0.00
10:41:25.938694,0.00
10:41:26.037005,0.00
10:41:26.139182,0.00
10:41:26.237349,0.00
10:41:26.339944,0.00
10:41:26.438070,0.00
10:41:26.540502,0.00
10:41:26.639045,0.00
10:41:26.737533,0.00
10:41:26.840020,0.00
10:41:26.938159,0.00
10:41:27.040777,0.00
10:41:27.139074,0.00
10:41:27.237071,0.00
10:41:27.339398,0.00
10:41:27.437687,0.00
10:41:27.540129,0.00
10:41:27.638695,0.00
10:41:27.736817,0.00
10:41:27.839252,0.00
10:41:27.937509,0.00
10:41:28.040155,0.00
10:41:28.138578,0.00
10:41:28.240710,0.00
10:41:28.339142,0.00
10:41:28.437674,0.00
10:41:28.539929,0.00
10:41:28.638184,0.00
10:41:28.740848,0.00
10:41:28.839416,0.00
10:41:28.937220,0.00
10:41:29.039812,0.00
10:41:29.138412,0.00
10:41:29.240398,0.00
10:41:29.338820,0.00
10:41:29.440979,0.00
10:41:29.539519,0.00
10:41:29.638010,0.00
10:41:29.740330,0.00
10:41:29.838589,0.00
10:41:29.936950,0.00
10:41:30.039587,0.00
10:41:30.137736,0.00
10:41:30.240455,0.00
10:41:30.338743,0.00
10:41:30.436854,0.00
10:41:30.539287,0.00
10:41:30.637714,0.00
10:41:30.740306,0.00
10:41:30.838314,0.00
10:41:30.936693,0.00
10:41:31.039508,0.00
10:41:31.137601,0.00
10:41:31.239978,0.00
10:41:31.338303,0.00
10:41:31.440523,0.00
10:41:31.539022,0.00
10:41:31.637094,0.00
10:41:31.739627,0.00
10:41:31.838131,0.00
10:41:31.940222,0.00
10:41:32.038809,0.00
10:41:32.137123,0.00
10:41:32.239477,0.00
10:41:32.337878,0.00
10:41:32.440167,0.00
10:41:32.538768,0.00
10:41:32.640694,0.00
10:41:32.739350,0.00
10:41:32.837701,0.00
10:41:32.939780,0.00
10:41:33.038302,0.00
10:41:33.137128,0.00
10:41:33.239104,0.00
10:41:33.337475,0.00
10:41:33.439995,0.00
10:41:33.538040,0.00
10:41:33.636419,0.00
10:41:33.738958,0.00
10:41:33.837407,0.00
10:41:33.939644,0.00
10:41:34.038128,0.00
10:41:34.136546,0.00
10:41:34.238695,0.00
10:41:34.337239,0.00
10:41:34.439471,0.00
10:41:34.537985,0.00
10:41:34.640270,0.00
10:41:34.738727,0.00
10:41:34.837041,0.00
10:41:34.939244,0.00
10:41:35.037646,0.00
10:41:35.140163,0.00
10:41:35.238544,0.00
10:41:35.336949,0.00
10:41:35.438990,0.00
10:41:35.537161,0.00
10:41:35.639589,0.00
10:41:35.738101,0.00
10:41:35.841744,0.00
10:41:35.938651,0.00
10:41:36.037024,0.00
10:41:36.139453,0.00
10:41:36.237710,0.00
10:41:36.340108,0.00
10:41:36.438475,0.00
10:41:36.536761,0.00
10:41:36.639374,0.00
