Timestamp,Encoder_Reading
12:33:38.808198,246.93
12:33:38.910181,245.63
12:33:39.008480,244.45
12:33:39.110663,243.42
12:33:39.209002,242.50
12:33:39.307543,241.36
12:33:39.409963,239.87
12:33:39.508307,238.54
12:33:39.610491,237.10
12:33:39.708872,235.57
12:33:39.807109,234.24
12:33:39.909755,233.28
12:33:40.008108,232.34
12:33:40.110465,231.35
12:33:40.208581,230.48
12:33:40.311011,229.28
12:33:40.409541,228.45
12:33:40.507652,228.42
12:33:40.610101,228.42
12:33:40.708386,228.43
12:33:40.810863,228.43
12:33:40.909340,228.43
12:33:41.007681,228.43
12:33:41.110105,228.43
12:33:41.208179,228.43
12:33:41.310681,228.43
12:33:41.409211,228.43
12:33:41.511225,228.53
12:33:41.609673,229.03
12:33:41.708230,229.52
12:33:41.810679,230.21
12:33:41.908985,231.36
12:33:42.007089,232.97
12:33:42.109673,234.50
12:33:42.208069,236.00
12:33:42.310203,237.66
12:33:42.408534,239.65
12:33:42.507081,241.71
12:33:42.609515,243.85
12:33:42.707876,246.17
12:33:42.810281,248.46
12:33:42.908345,250.75
12:33:43.006874,252.91
12:33:43.109065,254.91
12:33:43.207612,256.90
12:33:43.309808,258.91
12:33:43.408162,260.40
12:33:43.510706,261.54
12:33:43.609095,262.06
12:33:43.707398,263.79
12:33:43.809637,265.95
12:33:43.907941,268.67
12:33:44.010641,271.85
12:33:44.108725,274.98
12:33:44.207273,277.81
12:33:44.309661,280.07
12:33:44.407739,282.28
12:33:44.510393,284.20
12:33:44.608715,284.78
12:33:44.710903,284.78
12:33:44.809229,284.77
12:33:44.907771,284.76
12:33:45.010343,284.76
12:33:45.108295,284.76
12:33:45.210589,284.76
12:33:45.309263,284.76
12:33:45.407342,284.77
12:33:45.509860,285.07
12:33:45.608074,286.30
12:33:45.706455,288.10
12:33:45.809070,289.96
12:33:45.907140,291.90
12:33:46.009785,294.10
12:33:46.108137,296.36
12:33:46.206198,298.65
12:33:46.308606,300.84
12:33:46.407000,302.91
12:33:46.509494,305.09
12:33:46.607849,307.41
12:33:46.710335,309.54
12:33:46.808426,311.70
12:33:46.906747,313.85
12:33:47.009374,316.08
12:33:47.107478,318.40
12:33:47.209923,320.85
12:33:47.308437,323.25
12:33:47.406566,325.64
12:33:47.509242,328.03
12:33:47.607530,330.32
12:33:47.709715,332.85
12:33:47.808236,335.61
12:33:47.910528,338.49
12:33:48.008765,341.43
12:33:48.107085,344.39
12:33:48.209571,347.25
12:33:48.308068,349.97
12:33:48.410156,352.49
12:33:48.508567,354.74
12:33:48.607238,357.02
12:33:48.709363,359.40
12:33:48.807797,1.97
12:33:48.909999,4.59
12:33:49.008599,7.50
12:33:49.110816,10.45
12:33:49.209419,13.51
12:33:49.307636,16.54
12:33:49.406237,19.31
