Timestamp,Encoder_Reading
10:53:48.996846,0.00
10:53:49.098570,0.00
10:53:49.197037,0.00
10:53:49.295190,0.00
10:53:49.397750,0.00
10:53:49.496290,0.00
10:53:49.594664,0.00
10:53:49.696701,0.00
10:53:49.795161,0.00
10:53:49.897688,0.00
10:53:49.996118,0.00
10:53:50.094489,0.00
10:53:50.196486,0.00
10:53:50.294762,0.00
10:53:50.397260,0.00
10:53:50.495894,0.00
10:53:50.598426,0.00
10:53:50.696556,0.00
10:53:50.794691,0.00
10:53:50.897274,0.00
10:53:50.995500,0.00
10:53:51.098696,0.00
10:53:51.196406,0.00
10:53:51.294632,0.00
10:53:51.397232,0.00
10:53:51.495568,0.00
10:53:51.597665,0.00
10:53:51.695979,0.00
10:53:51.798569,0.00
10:53:51.897113,0.00
10:53:51.995372,0.00
10:53:52.097629,0.00
10:53:52.196049,0.00
10:53:52.298555,0.00
10:53:52.396678,0.00
10:53:52.494898,0.00
10:53:52.597391,0.00
10:53:52.695550,0.00
10:53:52.797890,0.00
10:53:52.896238,0.00
10:53:52.994591,0.00
10:53:53.096973,0.00
10:53:53.195402,0.00
10:53:53.293610,0.00
10:53:53.396014,0.00
10:53:53.494366,0.00
10:53:53.597003,0.00
10:53:53.695089,0.00
10:53:53.797730,0.00
10:53:53.895853,0.00
10:53:53.994328,0.00
10:53:54.096784,0.00
10:53:54.194908,0.00
10:53:54.297365,0.00
10:53:54.395660,0.00
10:53:54.494005,0.00
10:53:54.596406,0.00
10:53:54.694789,0.00
10:53:54.797347,0.00
10:53:54.895679,0.00
10:53:54.997920,0.00
10:53:55.096288,0.00
10:53:55.194640,0.00
10:53:55.297056,0.00
10:53:55.395529,0.00
10:53:55.497698,0.00
10:53:55.596071,0.00
10:53:55.694380,0.00
10:53:55.796799,0.00
10:53:55.895206,0.00
10:53:55.997484,0.00
10:53:56.096072,0.00
10:53:56.194353,0.00
10:53:56.296574,0.00
10:53:56.395115,0.00
10:53:56.497161,0.00
10:53:56.595654,0.00
10:53:56.694061,0.00
10:53:56.796394,0.00
10:53:56.894948,0.00
10:53:56.997187,0.00
10:53:57.095625,0.00
10:53:57.193791,0.00
10:53:57.296446,0.00
10:53:57.394573,0.00
10:53:57.496996,0.00
10:53:57.595261,0.00
10:53:57.693589,0.00
10:53:57.796006,0.00
10:53:57.894338,0.00
10:53:57.996768,0.00
10:53:58.095071,0.00
10:53:58.197611,0.00
10:53:58.296006,0.00
10:53:58.394170,0.00
10:53:58.496630,0.00
10:53:58.594964,0.00
10:53:58.697298,0.00
10:53:58.795633,0.00
10:53:58.893992,0.00
10:53:58.996398,0.00
10:53:59.094903,0.00
10:53:59.197293,0.00
10:53:59.295452,0.00
10:53:59.393874,0.00
10:53:59.496166,0.00
10:53:59.594502,0.00
10:53:59.696974,0.00
10:53:59.795322,0.00
10:53:59.897578,0.00
10:53:59.996173,0.00
10:54:00.094302,0.00
10:54:00.196748,0.00
10:54:00.295170,0.00
10:54:00.393421,0.00
10:54:00.495857,0.00
10:54:00.594138,0.00
10:54:00.696537,0.00
10:54:00.795129,0.00
10:54:00.893400,0.00
10:54:00.995809,0.00
10:54:01.093935,0.00
10:54:01.196448,0.00
10:54:01.294795,0.00
10:54:01.397283,0.00
10:54:01.495632,0.00
10:54:01.593976,0.00
10:54:01.696177,0.00
10:54:01.794696,0.00
10:54:01.897140,0.00
10:54:01.995471,0.00
10:54:02.093549,0.00
10:54:02.195979,0.00
10:54:02.294525,0.00
10:54:02.396819,0.00
10:54:02.495069,0.00
10:54:02.593540,0.00
10:54:02.695797,0.00
10:54:02.794314,0.00
10:54:02.896533,0.00
10:54:02.994834,0.00
10:54:03.097363,0.00
10:54:03.195830,0.00
10:54:03.293932,0.00
10:54:03.396529,0.00
10:54:03.494854,0.00
10:54:03.593180,0.00
10:54:03.695426,0.00
10:54:03.793969,0.00
10:54:03.896390,0.00
10:54:03.994479,0.00
10:54:04.092989,0.00
10:54:04.195459,0.00
10:54:04.293761,0.00
10:54:04.395971,0.00
10:54:04.494296,0.00
10:54:04.596926,0.00
10:54:04.695030,0.00
10:54:04.793574,0.00
10:54:04.895858,0.00
10:54:04.994113,0.00
10:54:05.096736,0.00
10:54:05.195060,0.00
10:54:05.293175,0.00
10:54:05.395844,0.00
10:54:05.494102,0.00
10:54:05.596533,0.00
10:54:05.694618,0.00
10:54:05.793083,0.00
10:54:05.895398,0.00
10:54:05.993734,0.00
10:54:06.096200,0.00
10:54:06.194477,0.00
10:54:06.296920,0.00
10:54:06.395321,0.00
10:54:06.493632,0.00
10:54:06.596162,0.00
10:54:06.694481,0.00
10:54:06.796562,0.00
10:54:06.895206,0.00
10:54:06.993395,0.00
10:54:07.095968,0.00
10:54:07.194276,0.00
10:54:07.292408,0.00
10:54:07.395121,0.00
10:54:07.493335,0.00
10:54:07.595693,0.00
10:54:07.693941,0.00
10:54:07.796330,0.00
10:54:07.894884,0.00
10:54:07.992918,0.00
10:54:08.095385,0.00
10:54:08.193979,0.00
10:54:08.296312,0.00
10:54:08.394665,0.00
10:54:08.492835,0.00
10:54:08.595224,360.00
10:54:08.693803,360.00
10:54:08.795975,360.00
10:54:08.894381,360.00
10:54:08.992624,359.99
10:54:09.095105,359.99
10:54:09.193357,359.93
10:54:09.296016,359.83
10:54:09.394233,359.82
10:54:09.496510,359.82
10:54:09.594960,359.82
10:54:09.693210,359.82
10:54:09.795589,359.82
10:54:09.893942,359.73
10:54:09.996347,358.93
10:54:10.094645,357.45
10:54:10.193018,355.96
10:54:10.295452,354.70
10:54:10.393707,353.72
10:54:10.496181,352.78
10:54:10.594603,351.65
10:54:10.696768,350.30
10:54:10.795236,348.93
10:54:10.893807,347.70
10:54:10.996227,346.73
10:54:11.094541,345.96
10:54:11.192826,345.27
10:54:11.295262,344.56
10:54:11.393592,343.65
10:54:11.496108,342.47
10:54:11.594324,341.06
10:54:11.692437,339.44
10:54:11.795126,337.84
10:54:11.893253,336.34
10:54:11.995823,335.01
10:54:12.094149,333.86
10:54:12.192488,332.82
10:54:12.294926,331.71
10:54:12.393226,330.47
10:54:12.495654,329.15
10:54:12.593779,327.67
10:54:12.696341,326.22
10:54:12.794492,325.01
10:54:12.893022,324.01
10:54:12.995167,323.27
10:54:13.093592,322.64
10:54:13.196133,322.03
10:54:13.294372,321.45
10:54:13.392596,320.77
10:54:13.495078,320.13
10:54:13.593574,319.74
10:54:13.695772,319.65
10:54:13.794266,319.65
10:54:13.896511,319.68
10:54:13.994838,320.21
10:54:14.093419,321.32
10:54:14.195859,322.75
10:54:14.294055,324.33
10:54:14.396344,325.97
10:54:14.494902,327.60
10:54:14.592976,329.34
10:54:14.695618,331.26
10:54:14.793866,333.32
10:54:14.892380,335.34
10:54:14.994661,337.22
10:54:15.092787,339.04
10:54:15.195445,340.85
10:54:15.293668,342.57
10:54:15.391874,344.08
10:54:15.494376,345.46
10:54:15.592979,346.81
10:54:15.695067,348.32
10:54:15.793461,350.04
10:54:15.895979,351.87
10:54:15.994138,353.67
10:54:16.092628,355.52
10:54:16.194886,357.33
10:54:16.293374,358.97
10:54:16.395802,0.52
10:54:16.493858,1.84
10:54:16.592182,3.14
10:54:16.694660,4.61
10:54:16.793160,6.29
10:54:16.895343,7.89
10:54:16.993689,9.32
10:54:17.096317,10.51
10:54:17.194444,11.49
10:54:17.292985,12.40
10:54:17.395407,13.45
10:54:17.493582,14.63
10:54:17.595922,15.84
10:54:17.694269,16.28
10:54:17.792577,16.28
10:54:17.895208,16.28
10:54:17.993324,16.28
10:54:18.091719,16.16
10:54:18.194288,15.67
10:54:18.292599,14.99
10:54:18.394812,13.93
10:54:18.493111,12.71
10:54:18.591663,11.41
10:54:18.693872,10.07
10:54:18.792370,8.67
10:54:18.894769,7.23
10:54:18.993103,5.64
10:54:19.095511,3.87
10:54:19.193843,2.03
10:54:19.292096,0.20
10:54:19.394670,358.51
10:54:19.493087,356.92
10:54:19.595181,355.42
10:54:19.693518,354.01
10:54:19.791833,352.64
10:54:19.894260,351.35
10:54:19.992584,350.06
10:54:20.094963,348.66
10:54:20.193467,346.93
10:54:20.295956,344.98
10:54:20.394113,343.04
10:54:20.492664,340.99
10:54:20.594808,338.81
10:54:20.693131,336.64
10:54:20.795700,334.60
10:54:20.893985,332.74
10:54:20.992269,331.04
10:54:21.094846,329.47
10:54:21.192950,327.99
10:54:21.295321,326.50
10:54:21.393796,325.06
10:54:21.492277,323.52
10:54:21.594416,321.96
10:54:21.692770,320.62
10:54:21.791121,319.67
10:54:21.893467,319.48
10:54:21.992002,319.49
10:54:22.094517,320.13
10:54:22.192951,321.05
10:54:22.295188,322.27
10:54:22.393344,323.63
10:54:22.491687,325.12
10:54:22.594025,326.73
10:54:22.692376,328.43
10:54:22.794949,330.31
10:54:22.893127,332.33
10:54:22.991383,334.35
10:54:23.093920,336.44
10:54:23.192189,338.56
10:54:23.294870,340.63
10:54:23.392955,342.57
10:54:23.495362,344.40
10:54:23.593757,346.14
10:54:23.692002,347.79
10:54:23.794672,349.41
10:54:23.892803,351.15
10:54:23.995401,353.01
10:54:24.093715,354.86
10:54:24.191833,356.73
10:54:24.294228,358.48
10:54:24.392519,0.00
10:54:24.494939,1.40
10:54:24.593548,2.89
10:54:24.691624,4.26
10:54:24.794007,5.67
10:54:24.892380,7.11
10:54:24.990641,8.62
10:54:25.093096,10.19
