X_Pos,Y_Pos,Z_Pos,X_Vel,Y_Vel,Z_Vel,q0,qx,qy,qz,omega_x,omega_y,omega_z,EKFElapsedTime,RefreshRate,TimeStamps
0,0,0,0,0,0,1,0,0,0,0,0,0,0.0189045,52.8974582771298,11:47:34.811
-0.00145784678882651,-0.000389194077666239,-0.00181380343537787,-5.5723556152285e-08,-1.48762395309913e-08,-6.93293550675049e-08,0.999695883760574,0.0232652730950252,-0.00714889510485738,-0.00396993183286854,9.21745692094608e-07,-2.83231717945883e-07,-1.57284530913879e-07,0.077902292,16.9497868666,11:47:35.460
-0.00135665137053411,-0.000224797566090332,-0.0018220609002681,0.000352960545254967,0.000454894154103627,0.000151552143513202,0.999685969554328,0.0235809783491513,-0.00738482002968202,-0.00416703365122904,9.4406202940271e-05,0.000930356069723871,-0.00078013814552525,0.703821083,1.59765134771293,11:47:35.525
-0.00131716162246487,-0.000183255060003062,-0.00180701375304548,0.00186960880568463,0.00193820353889724,0.000901186328869033,0.999685630285017,0.0236038476405781,-0.00734332424191611,-0.00419220315421288,-0.000196755384498582,0.00637299372107565,-0.00207248805826468,0.767294833,15.7545442013431,11:47:35.567
-0.00129770581423024,-0.00016270438786203,-0.00179097136395852,0.00182945438262094,0.00190355540103861,0.00104623764685123,0.999686791560207,0.0235816144625737,-0.00724814666047398,-0.00420602061176492,-0.00126116198529392,0.00924460200336368,-0.00223239973049281,0.810312541,23.2462408271496,11:47:35.607
-0.00128502035336464,-0.000149330085010501,-0.00177530197152113,0.00141433178085105,0.00147443434330228,0.000989982002152225,0.999688317827638,0.0235462179108341,-0.00714571990087764,-0.00421681255711558,-0.00197676012258782,0.0101737028316729,-0.002105321559118,0.854166707,22.8028507029412,11:47:35.679
-0.00127785332259499,-0.000140835690373306,-0.00175908817533351,0.000773154541628622,0.000835157820532606,0.000749260338815195,0.999690198950877,0.0235013797045669,-0.00702149876160377,-0.00422963694420063,-0.00218818869517187,0.00941232369030057,-0.00175163650226265,0.916857749,15.9512422843442,11:47:35.718
-0.00127393837800661,-0.000136555648382306,-0.00175534939735302,0.000933176282374408,0.0010107377727242,0.00074950801279248,0.999690691605934,0.0234873368029025,-0.00699843749693709,-0.00422942064083459,-0.00218225038546528,0.00890775584492739,-0.00158861885493519,0.955605874,25.8077003725987,11:47:35.745
-0.00127028260255078,-0.000133100459941745,-0.00175434016645605,0.00114394077817567,0.00121668799615621,0.000800650545408635,0.999690758919967,0.0234841543422508,-0.00700080374137863,-0.00422726528920573,-0.00215143008315256,0.00866666045316534,-0.00152035915551515,0.982425083,37.2867074491272,11:47:35.769
-0.00126610292784908,-0.000129185689984226,-0.00175246152437163,0.0011995786831328,0.00125548927832732,0.000821724674923398,0.999690847653705,0.0234814592112173,-0.00699746514286995,-0.00422678037080736,-0.00211577491336255,0.00851379113280482,-0.00148315968419395,1.006848667,40.9440318013933,11:47:35.795
-0.00126200571990386,-0.000125264929452567,-0.00174915537297623,0.00110147672614705,0.00113981517209996,0.000797902030913036,0.999691071425956,0.0234764107752411,-0.00698136951535228,-0.00422851368994864,-0.00207169505120149,0.00835208830779009,-0.00144801291694155,1.032929042,38.3430069544629,11:47:35.824
-0.00107410369748852,-0.000217455373910267,-0.00145895264843696,0.00513467663292164,-0.00109875093914934,0.00632072097116469,0.999703535692957,0.022967812300259,-0.0069764652931722,-0.004080349636148,-0.00667230654372442,0.00782038235158585,0.000236956909014552,1.06075575,35.9366979378229,11:47:35.849
-0.00118539159033713,-0.000155345325697726,-0.00161033345300417,-0.000327437281387068,0.00175575277937469,-0.000324224544260944,0.999701786272633,0.0230467550512892,-0.00694907324022657,-0.00411047272396639,-0.00532533695413214,0.00783237756001021,-0.000246042723469928,1.086724791,38.5073903961259,11:47:35.874
