X_Pos,Y_Pos,Z_Pos,X_Vel,Y_Vel,Z_Vel,q0,qx,qy,qz,omega_x,omega_y,omega_z,EKFElapsedTime,RefreshRate,TimeStamps
0,0,0,0,0,0,1,0,0,0,0,0,0,0.020558625,48.6413853066535,12:33:18.521
0,0,0,0,0,0,1,0,0,0,0,0,0,0.033869542,75.1263042208136,12:33:18.523
0,0,0,0,0,0,1,0,0,0,0,0,0,0.03587925,497.584723750913,12:33:18.525
0,0,0,0,0,0,1,0,0,0,0,0,0,0.036889625,989.731535321044,12:33:18.526
0.000623980040963142,-0.00235567389071519,-0.00103791052783597,1.03445404562528e-08,-3.90531143319226e-08,-1.72068123120901e-08,0.999811131403573,0.0187852442185083,0.00479352626055146,0.00135581235718912,3.70569562141059e-07,9.45601189262469e-08,2.67456087202369e-08,0.039097375,452.949835805685,12:33:18.597
-0.000274931311577503,-0.00304719248856917,-0.000496670473209647,-0.0141167346218285,-0.0140325635933833,0.00225221916616003,0.999870904485165,0.0151405867925643,0.00535624646244966,0.000497613733713015,-0.00424924611105433,-0.00177646146407376,-0.00444545243847613,0.104137083,15.3752227792905,12:33:18.626
-0.000375149662148581,-0.0031788014009858,-0.000305562339248474,-0.00860640803099132,-0.0108414881097821,0.00554931568394606,0.99987752813112,0.0148171744929959,0.0050331767400523,0.000217279428343399,-0.00522555985291793,-0.00329755214359282,-0.00592806926801616,0.13089775,37.368276358732,12:33:18.642
-0.0004126542807813,-0.00321445825721282,-0.000272382375605415,-0.00736298225334653,-0.0087614066537113,0.00286481681747449,0.99988031161176,0.0146766593548626,0.00489395458179489,8.56148437193844e-05,-0.00576078590547872,-0.00438719576851654,-0.0061364264831467,0.149567459,53.5626988079996,12:33:18.662
-0.000774598497940782,-0.00318355956335085,-0.000491397860482892,-0.0163235438538843,-0.00633434326458613,-0.00347208826896097,0.999874139823409,0.0151451266609921,0.00472508432056102,-5.68241460283134e-05,-0.00259079870985652,-0.00454372255900096,-0.00613937107336098,0.167164876,56.8265217560054,12:33:18.689
-0.000862171056743176,-0.00314277909398627,-0.000775982610364532,-0.00956295845747896,-0.00304668329847499,-0.00869339248216399,0.999873704817568,0.0150980571882038,0.00495840608327659,-0.000193113037250953,-0.00187908542727098,-0.00282396696734011,-0.00621166906868844,0.193896876,37.4083495436181,12:33:18.706
-0.000630996352607829,-0.00319446183054902,-0.000539940254424361,0.000282561122857478,-0.00434723150848347,0.00110432817300789,0.999876498941915,0.0149506507922536,0.00484100834089969,-0.000171880160096731,-0.00344179715911366,-0.00487499734068115,-0.00441568671186319,0.210678876,59.5876534382076,12:33:18.721
-0.000734390852006604,-0.00316567875859366,-0.000493675756184262,-0.0047933371685841,-0.00253295426430646,0.0010661809925808,0.999880538303028,0.0146586011678544,0.00490245919796084,2.06992967419177e-05,-0.00590823513246478,-0.00531525116367676,-0.000278105621798275,0.226114376,64.7857212270416,12:33:18.735
-0.00158682259611924,-0.00347445540028215,-0.000502306390114877,-0.0277141351594346,-0.0125294157636698,-0.000221702045892943,0.999879401359579,0.0145325943847048,0.00546278918997808,-0.000379962531285447,-0.00561813754263076,0.000985602838794541,-0.0066987356389797,0.240279168,70.597577430011,12:33:18.756
-0.00092038071308438,-0.00314911089851835,-0.000402810219304448,0.000279322062960979,0.00213602281460297,0.00144044527514401,0.999891153760684,0.0139798578678917,0.00471452535480791,-0.000132120400496771,-0.0126280289989682,-0.00912264804216851,-0.00160882008484542,0.261288626,47.5976105618717,12:33:18.773
