X_Pos,Y_Pos,Z_Pos,X_Vel,Y_Vel,Z_Vel,q0,qx,qy,qz,omega_x,omega_y,omega_z,EKFElapsedTime,RefreshRate,TimeStamps
0,0,0,0,0,0,1,0,0,0,0,0,0,0.018786458,53.2298318288631,11:33:11.131
0,0,0,0,0,0,1,0,0,0,0,0,0,0.033924208,66.0600155241036,11:33:11.135
0.000622279275472607,-0.000137228631471805,-0.00134055406100568,1.17189747787381e-08,-2.58433622093171e-09,-2.52457696241417e-08,0.998479862602528,0.0510388448579064,0.0101966429931003,-0.0181391500483924,1.08822245372936e-06,2.17407268692033e-07,-3.86753078545993e-07,0.042144666,121.647723277705,11:33:11.243
-0.000735361114900154,-0.0031148269086148,-0.0014761813909761,-0.0149539325302345,-0.0130899243792723,-0.0151468027794086,0.999713575883417,0.0222072147964844,0.00876802824292453,0.00165151024980682,-0.0131630218052183,-0.0109916450566819,0.0380600787507553,0.144597291,9.76060886678111,11:33:11.651
-0.000458445385035743,-0.00309220908249783,-0.00228764277724211,0.000658086981707558,-9.77434920458164e-05,-0.00193734874542699,0.999768832608857,0.0201063013959845,0.00579413075161251,0.00494429337010842,-0.0118630125985947,-0.0137306285449116,0.0180420794562579,0.552290457,2.45282502478837,11:33:11.681
-0.000717649845017111,-0.00303462717980121,-0.00145401616038939,-0.00867332471936892,0.000359807282992273,0.0246142657254461,0.999778432729392,0.0193306182347405,0.00698380566413381,0.0045430283147814,-0.01546592963385,0.00125349303782708,0.000808816614417739,0.580494957,35.4553351415554,11:33:11.703
-0.000993198350543366,-0.00297066874465396,-0.00164420123955638,-0.0111725768901482,0.00123315232535505,0.00521885190447593,0.999761212743173,0.0200518697366904,0.00744149711369211,0.00447930073450934,0.00222832752268574,0.0133091800946087,-0.000664614570276256,0.601329999,47.9960635548515,11:33:11.739
-0.000640679860194676,-0.00283969200043991,-0.0016026158825479,0.00418468911087029,0.00322895510350608,0.00241199921068004,0.999749549231223,0.0205266573807222,0.00764251187909062,0.00459207588337912,0.0105531001610052,0.0137219788301745,0.00268840282513648,0.638977207,26.5623947465108,11:33:11.772
-0.00030443839766379,-0.00300470855948207,-0.00155998836857496,0.00937333650152582,-0.00320361116677398,0.00162832912142317,0.999763046645975,0.0200969953987326,0.00698438121813893,0.00460214690120908,-0.00132423053528621,-0.00248354374343082,0.00213235131296811,0.670186749,32.0414826978236,11:33:11.793
-0.000786298352849743,-0.00292392709903089,-0.00143336765450143,-0.0116181905108827,0.000239340847425632,0.00399515658728064,0.999769094022863,0.0196805077782923,0.00727076915151118,0.00464458461409841,-0.00772196247222848,0.00181698582059555,0.00228738742365613,0.690431749,49.3949123240306,11:33:11.811
-0.000697674146568245,-0.00302657735069201,-0.00155646450007696,-0.00295618353706955,-0.00263140795214991,-0.00164342041275591,0.999774893188003,0.0194363966253194,0.00702242310470354,0.00480364558222091,-0.0107962315644624,-0.00253289842104644,0.00468102292351626,0.708987499,53.8916508359942,11:33:11.833
-0.000542989299830685,-0.00328349413834522,-0.00151409354952437,0.00266778034325877,-0.00748648784657451,0.00131600882105634,0.999774299804055,0.019678474744701,0.0063985176361965,0.00481311282772607,-0.00608983110763031,-0.0107374499896343,0.00428682812049486,0.730956749,45.5181674385789,11:33:11.855
-0.000672980584528728,-0.00322349986872576,-0.00163882194358091,-0.00226190516841834,-0.0016533004462313,-0.0024248522854534,0.999777694423191,0.0194672257162121,0.00632754769012351,0.00505479940171558,-0.00800740249713909,-0.010147650049552,0.00716683779968318,0.752339957,46.7656677145917,11:33:11.874
-0.000523220049899858,-0.00312148557549471,-0.00187968869599441,0.00368794214279902,0.00154684177920947,-0.00766777986657068,0.999774153989039,0.0196389527690403,0.00647639835997579,0.00489987896988781,-0.00488585618962947,-0.00711856846826061,0.00404132557983354,0.771466123,52.2843940599491,11:33:11.891
-0.000744358335411948,-0.00299759258924978,-0.00200933824294365,-0.00474547313134409,0.00401669218024455,-0.00674526322998369,0.999769283220827,0.0198545853983336,0.00645069646939931,0.0050561133129093,-0.00182809774421293,-0.00661424364300464,0.0057049168885848,0.789108082,56.6830475005639,11:33:11.909
-0.000704144664382199,-0.0028866364101597,-0.00164056824563878,-0.00165872162688973,0.00570934044280893,0.00579974334400625,0.999767611505782,0.0198910648696836,0.00652300797862406,0.00514964943323708,-0.00107153884132691,-0.00498850281539089,0.00624702494048598,0.80690579,56.1870101475988,11:33:11.930
-0.000512204796021739,-0.0031376859096943,-0.00134765884011647,0.00414482281988755,-0.00382125220819456,0.00984969485770994,0.999765310662132,0.0200579156276296,0.00646752780265089,0.00501743973030951,0.000886527966916938,-0.00495629105867489,0.00385798165812041,0.827730123,48.0207457304875,11:33:11.956
-0.000375159904365649,-0.0030964447964127,-0.00129416079889677,0.00538925351699413,-0.000551148714731186,0.0048328133661082,0.999766198994292,0.0199685307187952,0.00663393921056225,0.00497955620393686,2.25943048710988e-05,-0.00253885922706639,0.00278762128505625,0.853413582,38.9355654937289,11:33:11.978
-0.000494775899264623,-0.00307266839159299,-0.00159145293448692,-0.000655623157818113,-0.00038325613206798,-0.00587755035948521,0.999762721525635,0.020036524825227,0.00700705822471254,0.00489279629854695,0.000848843263688687,0.00139174477003024,0.0013891274208614,0.875453499,45.372221683049,11:33:11.997
-0.000662058588688186,-0.00306361490059194,-0.00152194783941166,-0.00533717862257866,0.000136432943122597,-0.00141560957866422,0.99976463045675,0.0198574101531275,0.00718960156666785,0.00496755261677581,-0.000821840929350201,0.00291776625178891,0.0020023036692085,0.894953415,51.2822721903007,11:33:12.016
-0.000755879012560205,-0.00323635745945426,-0.00138849473689362,-0.00521657868852149,-0.00517487152985852,0.00244697798284612,0.999766730861992,0.0197911481087313,0.00724062309154672,0.00472944978938058,-0.00144309277495937,0.00295358000856883,-0.000871456930742089,0.913697165,53.351117039013,11:33:12.035
